Date,Geography,Metric,Value
2024-10-01,Westside,New_Business_Applications,472.25
2024-11-01,Westside,New_Business_Applications,473.27
2024-12-01,Westside,New_Business_Applications,473.89
2025-01-01,Westside,New_Business_Applications,475.21
2025-02-01,Westside,New_Business_Applications,476.33
2025-03-01,Westside,New_Business_Applications,477.94
2025-04-01,Westside,New_Business_Applications,480.89
2025-05-01,Westside,New_Business_Applications,482.86
2025-06-01,Westside,New_Business_Applications,484.12
2025-07-01,Westside,New_Business_Applications,487.71
2025-08-01,Westside,New_Business_Applications,490.16
2018-01-01,Westside,Housing_Permits,318.92
2018-02-01,Westside,Housing_Permits,317.9
2018-03-01,Westside,Housing_Permits,317.16
2018-04-01,Westside,Housing_Permits,318.82
2018-05-01,Westside,Housing_Permits,318.53
2018-06-01,Westside,Housing_Permits,317.76
2018-07-01,Westside,Housing_Permits,317.31
2018-08-01,Westside,Housing_Permits,316.95
2018-09-01,Westside,Housing_Permits,318.5
2018-10-01,Westside,Housing_Permits,318.8
2018-11-01,Westside,Housing_Permits,317.58
2018-12-01,Westside,Housing_Permits,318.12
2019-01-01,Westside,Housing_Permits,318.89
2019-02-01,Westside,Housing_Permits,318.78
2019-03-01,Westside,Housing_Permits,320.72
2019-04-01,Westside,Housing_Permits,320.69
2019-05-01,Westside,Housing_Permits,322.57
2019-06-01,Westside,Housing_Permits,323.81
2019-07-01,Westside,Housing_Permits,325.47
2019-08-01,Westside,Housing_Permits,324.59
2019-09-01,Westside,Housing_Permits,325.21
2019-10-01,Westside,Housing_Permits,325.64
2019-11-01,Westside,Housing_Permits,324.35
2019-12-01,Westside,Housing_Permits,326.23
2020-01-01,Westside,Housing_Permits,325.7
2020-02-01,Westside,Housing_Permits,325.44
2020-03-01,Westside,Housing_Permits,324.66
2020-04-01,Westside,Housing_Permits,326.04
2020-05-01,Westside,Housing_Permits,324.62
2020-06-01,Westside,Housing_Permits,325.89
2020-07-01,Westside,Housing_Permits,327.69
2020-08-01,Westside,Housing_Permits,328.86
2020-09-01,Westside,Housing_Permits,330.24
2020-10-01,Westside,Housing_Permits,331.69
2020-11-01,Westside,Housing_Permits,331.0
2020-12-01,Westside,Housing_Permits,333.29
2021-01-01,Westside,Housing_Permits,333.21
2021-02-01,Westside,Housing_Permits,333.62
2021-03-01,Westside,Housing_Permits,333.7
2021-04-01,Westside,Housing_Permits,334.81
2021-05-01,Westside,Housing_Permits,334.63
2021-06-01,Westside,Housing_Permits,335.21
2021-07-01,Westside,Housing_Permits,334.16
2021-08-01,Westside,Housing_Permits,336.11
2021-09-01,Westside,Housing_Permits,337.44
2021-10-01,Westside,Housing_Permits,337.57
2021-11-01,Westside,Housing_Permits,337.48
2021-12-01,Westside,Housing_Permits,338.78
2022-01-01,Westside,Housing_Permits,338.39
2022-02-01,Westside,Housing_Permits,339.04
2022-03-01,Westside,Housing_Permits,340.99
2022-04-01,Westside,Housing_Permits,340.47
2022-05-01,Westside,Housing_Permits,341.43
2022-06-01,Westside,Housing_Permits,342.32
2022-07-01,Westside,Housing_Permits,342.69
2022-08-01,Westside,Housing_Permits,342.56
2022-09-01,Westside,Housing_Permits,344.57
2022-10-01,Westside,Housing_Permits,344.32
2022-11-01,Westside,Housing_Permits,342.55
2022-12-01,Westside,Housing_Permits,343.84
2023-01-01,Westside,Housing_Permits,342.84
2023-02-01,Westside,Housing_Permits,344.2
2023-03-01,Westside,Housing_Permits,346.36
2023-04-01,Westside,Housing_Permits,347.64
2023-05-01,Westside,Housing_Permits,349.48
2023-06-01,Westside,Housing_Permits,352.5
2023-07-01,Westside,Housing_Permits,354.2
2023-08-01,Westside,Housing_Permits,355.11
2023-09-01,Westside,Housing_Permits,357.64
2023-10-01,Westside,Housing_Permits,360.33
2023-11-01,Westside,Housing_Permits,363.04
2023-12-01,Westside,Housing_Permits,362.92
2024-01-01,Westside,Housing_Permits,361.72
2024-02-01,Westside,Housing_Permits,361.53
2024-03-01,Westside,Housing_Permits,362.9
2024-04-01,Westside,Housing_Permits,363.59
2024-05-01,Westside,Housing_Permits,363.83
2024-06-01,Westside,Housing_Permits,365.03
2024-07-01,Westside,Housing_Permits,363.68
2024-08-01,Westside,Housing_Permits,364.35
2024-09-01,Westside,Housing_Permits,366.25
2024-10-01,Westside,Housing_Permits,367.43
2024-11-01,Westside,Housing_Permits,368.79
2024-12-01,Westside,Housing_Permits,371.28
2025-01-01,Westside,Housing_Permits,371.69
2025-02-01,Westside,Housing_Permits,371.37
2025-03-01,Westside,Housing_Permits,373.35
2025-04-01,Westside,Housing_Permits,375.31
2025-05-01,Westside,Housing_Permits,376.5
2025-06-01,Westside,Housing_Permits,376.8
2025-07-01,Westside,Housing_Permits,377.3
2025-08-01,Westside,Housing_Permits,376.2
2018-01-01,Westside,Community_Grant_Funding_USD,1499951.79
2018-02-01,Westside,Community_Grant_Funding_USD,2229231.01
2018-03-01,Westside,Community_Grant_Funding_USD,1501391.66
2018-04-01,Westside,Community_Grant_Funding_USD,1506050.19
2018-05-01,Westside,Community_Grant_Funding_USD,1508854.6
2018-06-01,Westside,Community_Grant_Funding_USD,1505954.7
2018-07-01,Westside,Community_Grant_Funding_USD,1502318.7
2018-08-01,Westside,Community_Grant_Funding_USD,1505000.67
2018-09-01,Westside,Community_Grant_Funding_USD,1504597.85
2018-10-01,Westside,Community_Grant_Funding_USD,1513065.65
2018-11-01,Westside,Community_Grant_Funding_USD,1518064.04
2018-12-01,Westside,Community_Grant_Funding_USD,1521146.82
2019-01-01,Westside,Community_Grant_Funding_USD,1524427.13
2019-02-01,Westside,Community_Grant_Funding_USD,1530938.6
2019-03-01,Westside,Community_Grant_Funding_USD,1535512.67
2019-04-01,Westside,Community_Grant_Funding_USD,1538699.74
2019-05-01,Westside,Community_Grant_Funding_USD,1535966.69
2019-06-01,Westside,Community_Grant_Funding_USD,1549402.48
2019-07-01,Westside,Community_Grant_Funding_USD,1546177.75
2019-08-01,Westside,Community_Grant_Funding_USD,1546115.58
2019-09-01,Westside,Community_Grant_Funding_USD,2283996.83
2019-10-01,Westside,Community_Grant_Funding_USD,1544027.86
2019-11-01,Westside,Community_Grant_Funding_USD,1545820.3
2019-12-01,Westside,Community_Grant_Funding_USD,1550069.41
2020-01-01,Westside,Community_Grant_Funding_USD,1544301.14
2020-02-01,Westside,Community_Grant_Funding_USD,1549940.77
2020-03-01,Westside,Community_Grant_Funding_USD,1547899.03
2020-04-01,Westside,Community_Grant_Funding_USD,1548491.01
2020-05-01,Westside,Community_Grant_Funding_USD,1553405.29
2020-06-01,Westside,Community_Grant_Funding_USD,1555638.36
2020-07-01,Westside,Community_Grant_Funding_USD,1558154.13
2020-08-01,Westside,Community_Grant_Funding_USD,1562538.84
2020-09-01,Westside,Community_Grant_Funding_USD,1565442.0
2020-10-01,Westside,Community_Grant_Funding_USD,1565265.57
2020-11-01,Westside,Community_Grant_Funding_USD,1565787.7
2020-12-01,Westside,Community_Grant_Funding_USD,2486158.45
2021-01-01,Westside,Community_Grant_Funding_USD,1565428.99
2021-02-01,Westside,Community_Grant_Funding_USD,1570601.02
2021-03-01,Westside,Community_Grant_Funding_USD,1572943.64
2021-04-01,Westside,Community_Grant_Funding_USD,1574430.74
2021-05-01,Westside,Community_Grant_Funding_USD,1580388.73
2021-06-01,Westside,Community_Grant_Funding_USD,1581096.27
2021-07-01,Westside,Community_Grant_Funding_USD,1581554.59
2021-08-01,Westside,Community_Grant_Funding_USD,1580804.08
2021-09-01,Westside,Community_Grant_Funding_USD,1583364.34
2021-10-01,Westside,Community_Grant_Funding_USD,1585786.14
2021-11-01,Westside,Community_Grant_Funding_USD,1584309.01
2021-12-01,Westside,Community_Grant_Funding_USD,2210049.63
2022-01-01,Westside,Community_Grant_Funding_USD,1583335.82
2022-02-01,Westside,Community_Grant_Funding_USD,1581704.35
2022-03-01,Westside,Community_Grant_Funding_USD,2595718.88
2022-04-01,Westside,Community_Grant_Funding_USD,1576237.12
2022-05-01,Westside,Community_Grant_Funding_USD,1570616.26
2022-06-01,Westside,Community_Grant_Funding_USD,1569953.0
2022-07-01,Westside,Community_Grant_Funding_USD,1568690.22
2022-08-01,Westside,Community_Grant_Funding_USD,1574085.8
2022-09-01,Westside,Community_Grant_Funding_USD,1571214.06
2022-10-01,Westside,Community_Grant_Funding_USD,1569357.32
2022-11-01,Westside,Community_Grant_Funding_USD,1569019.22
2022-12-01,Westside,Community_Grant_Funding_USD,1567886.65
2023-01-01,Westside,Community_Grant_Funding_USD,1574551.66
2023-02-01,Westside,Community_Grant_Funding_USD,1571185.4
2023-03-01,Westside,Community_Grant_Funding_USD,1570855.78
2023-04-01,Westside,Community_Grant_Funding_USD,1573372.04
2023-05-01,Westside,Community_Grant_Funding_USD,1578084.77
2023-06-01,Westside,Community_Grant_Funding_USD,1577751.81
2023-07-01,Westside,Community_Grant_Funding_USD,2499944.97
2023-08-01,Westside,Community_Grant_Funding_USD,1571854.99
2023-09-01,Westside,Community_Grant_Funding_USD,1578451.1
2023-10-01,Westside,Community_Grant_Funding_USD,1580767.85
2023-11-01,Westside,Community_Grant_Funding_USD,1582901.53
2023-12-01,Westside,Community_Grant_Funding_USD,1579837.45
2024-01-01,Westside,Community_Grant_Funding_USD,1576362.77
2024-02-01,Westside,Community_Grant_Funding_USD,1577622.93
2024-03-01,Westside,Community_Grant_Funding_USD,1573105.42
2024-04-01,Westside,Community_Grant_Funding_USD,1577418.87
2024-05-01,Westside,Community_Grant_Funding_USD,1575220.28
2024-06-01,Westside,Community_Grant_Funding_USD,1576309.65
2024-07-01,Westside,Community_Grant_Funding_USD,1569954.58
2024-08-01,Westside,Community_Grant_Funding_USD,1569567.38
2024-09-01,Westside,Community_Grant_Funding_USD,1566011.94
2024-10-01,Westside,Community_Grant_Funding_USD,1557912.11
2024-11-01,Westside,Community_Grant_Funding_USD,2547469.74
2024-12-01,Westside,Community_Grant_Funding_USD,1569020.12
2025-01-01,Westside,Community_Grant_Funding_USD,1574726.01
2025-02-01,Westside,Community_Grant_Funding_USD,1578640.77
2025-03-01,Westside,Community_Grant_Funding_USD,1578172.29
2025-04-01,Westside,Community_Grant_Funding_USD,1582583.85
2025-05-01,Westside,Community_Grant_Funding_USD,1588667.26
2025-06-01,Westside,Community_Grant_Funding_USD,2703370.76
2025-07-01,Westside,Community_Grant_Funding_USD,1586853.11
2025-08-01,Westside,Community_Grant_Funding_USD,1586043.57
2018-01-01,South Atlanta,GDP_Growth_YoY_pct,2.24
2018-02-01,South Atlanta,GDP_Growth_YoY_pct,2.25
2018-03-01,South Atlanta,GDP_Growth_YoY_pct,2.28
2018-04-01,South Atlanta,GDP_Growth_YoY_pct,2.29
2018-05-01,South Atlanta,GDP_Growth_YoY_pct,2.31
2018-06-01,South Atlanta,GDP_Growth_YoY_pct,2.31
2018-07-01,South Atlanta,GDP_Growth_YoY_pct,2.32
2018-08-01,South Atlanta,GDP_Growth_YoY_pct,2.33
2018-09-01,South Atlanta,GDP_Growth_YoY_pct,2.31
2018-10-01,South Atlanta,GDP_Growth_YoY_pct,2.3
2018-11-01,South Atlanta,GDP_Growth_YoY_pct,2.3
2018-12-01,South Atlanta,GDP_Growth_YoY_pct,2.31
2019-01-01,South Atlanta,GDP_Growth_YoY_pct,2.32
2019-02-01,South Atlanta,GDP_Growth_YoY_pct,2.36
2019-03-01,South Atlanta,GDP_Growth_YoY_pct,2.39
2019-04-01,South Atlanta,GDP_Growth_YoY_pct,2.39
2019-05-01,South Atlanta,GDP_Growth_YoY_pct,2.43
2019-06-01,South Atlanta,GDP_Growth_YoY_pct,2.5
2019-07-01,South Atlanta,GDP_Growth_YoY_pct,2.44
2019-08-01,South Atlanta,GDP_Growth_YoY_pct,2.47
2019-09-01,South Atlanta,GDP_Growth_YoY_pct,2.46
2019-10-01,South Atlanta,GDP_Growth_YoY_pct,2.48
2019-11-01,South Atlanta,GDP_Growth_YoY_pct,2.53
2019-12-01,South Atlanta,GDP_Growth_YoY_pct,2.51
2020-01-01,South Atlanta,GDP_Growth_YoY_pct,2.45
2020-02-01,South Atlanta,GDP_Growth_YoY_pct,2.48
2020-03-01,South Atlanta,GDP_Growth_YoY_pct,2.49
2020-04-01,South Atlanta,GDP_Growth_YoY_pct,2.45
2020-05-01,South Atlanta,GDP_Growth_YoY_pct,2.53
2020-06-01,South Atlanta,GDP_Growth_YoY_pct,2.55
2020-07-01,South Atlanta,GDP_Growth_YoY_pct,2.58
2020-08-01,South Atlanta,GDP_Growth_YoY_pct,2.62
2020-09-01,South Atlanta,GDP_Growth_YoY_pct,2.61
2020-10-01,South Atlanta,GDP_Growth_YoY_pct,2.62
2020-11-01,South Atlanta,GDP_Growth_YoY_pct,2.59
2020-12-01,South Atlanta,GDP_Growth_YoY_pct,2.57
2021-01-01,South Atlanta,GDP_Growth_YoY_pct,2.59
2021-02-01,South Atlanta,GDP_Growth_YoY_pct,2.54
2021-03-01,South Atlanta,GDP_Growth_YoY_pct,2.53
2021-04-01,South Atlanta,GDP_Growth_YoY_pct,2.51
2021-05-01,South Atlanta,GDP_Growth_YoY_pct,2.52
2021-06-01,South Atlanta,GDP_Growth_YoY_pct,2.54
2021-07-01,South Atlanta,GDP_Growth_YoY_pct,2.56
2021-08-01,South Atlanta,GDP_Growth_YoY_pct,2.6
2021-09-01,South Atlanta,GDP_Growth_YoY_pct,2.65
2021-10-01,South Atlanta,GDP_Growth_YoY_pct,2.67
2021-11-01,South Atlanta,GDP_Growth_YoY_pct,2.73
2021-12-01,South Atlanta,GDP_Growth_YoY_pct,2.74
2022-01-01,South Atlanta,GDP_Growth_YoY_pct,2.74
2022-02-01,South Atlanta,GDP_Growth_YoY_pct,2.76
2022-03-01,South Atlanta,GDP_Growth_YoY_pct,2.76
2022-04-01,South Atlanta,GDP_Growth_YoY_pct,2.82
2022-05-01,South Atlanta,GDP_Growth_YoY_pct,2.86
2022-06-01,South Atlanta,GDP_Growth_YoY_pct,2.89
2022-07-01,South Atlanta,GDP_Growth_YoY_pct,2.9
2022-08-01,South Atlanta,GDP_Growth_YoY_pct,2.89
2022-09-01,South Atlanta,GDP_Growth_YoY_pct,2.91
2022-10-01,South Atlanta,GDP_Growth_YoY_pct,2.89
2022-11-01,South Atlanta,GDP_Growth_YoY_pct,2.94
2022-12-01,South Atlanta,GDP_Growth_YoY_pct,2.94
2023-01-01,South Atlanta,GDP_Growth_YoY_pct,2.95
2023-02-01,South Atlanta,GDP_Growth_YoY_pct,2.93
2023-03-01,South Atlanta,GDP_Growth_YoY_pct,2.95
2023-04-01,South Atlanta,GDP_Growth_YoY_pct,2.95
2023-05-01,South Atlanta,GDP_Growth_YoY_pct,2.97
2023-06-01,South Atlanta,GDP_Growth_YoY_pct,3.0
2023-07-01,South Atlanta,GDP_Growth_YoY_pct,2.98
2023-08-01,South Atlanta,GDP_Growth_YoY_pct,2.95
2023-09-01,South Atlanta,GDP_Growth_YoY_pct,3.0
2023-10-01,South Atlanta,GDP_Growth_YoY_pct,3.0
2023-11-01,South Atlanta,GDP_Growth_YoY_pct,3.02
2023-12-01,South Atlanta,GDP_Growth_YoY_pct,3.04
2024-01-01,South Atlanta,GDP_Growth_YoY_pct,3.0
2024-02-01,South Atlanta,GDP_Growth_YoY_pct,3.02
2024-03-01,South Atlanta,GDP_Growth_YoY_pct,3.03
2024-04-01,South Atlanta,GDP_Growth_YoY_pct,3.01
2024-05-01,South Atlanta,GDP_Growth_YoY_pct,2.98
2024-06-01,South Atlanta,GDP_Growth_YoY_pct,3.01
2024-07-01,South Atlanta,GDP_Growth_YoY_pct,3.05
2024-08-01,South Atlanta,GDP_Growth_YoY_pct,3.06
2024-09-01,South Atlanta,GDP_Growth_YoY_pct,3.02
2024-10-01,South Atlanta,GDP_Growth_YoY_pct,2.99
2024-11-01,South Atlanta,GDP_Growth_YoY_pct,2.98
2024-12-01,South Atlanta,GDP_Growth_YoY_pct,3.04
2025-01-01,South Atlanta,GDP_Growth_YoY_pct,3.03
2025-02-01,South Atlanta,GDP_Growth_YoY_pct,3.02
2025-03-01,South Atlanta,GDP_Growth_YoY_pct,2.98
2025-04-01,South Atlanta,GDP_Growth_YoY_pct,2.96
2025-05-01,South Atlanta,GDP_Growth_YoY_pct,2.93
2025-06-01,South Atlanta,GDP_Growth_YoY_pct,2.91
2025-07-01,South Atlanta,GDP_Growth_YoY_pct,2.92
2025-08-01,South Atlanta,GDP_Growth_YoY_pct,2.91
2018-01-01,South Atlanta,Unemployment_Rate_pct,6.01
2018-02-01,South Atlanta,Unemployment_Rate_pct,6.02
2018-03-01,South Atlanta,Unemployment_Rate_pct,6.0
2018-04-01,South Atlanta,Unemployment_Rate_pct,5.97
2018-05-01,South Atlanta,Unemployment_Rate_pct,5.99
2018-06-01,South Atlanta,Unemployment_Rate_pct,6.02
2018-07-01,South Atlanta,Unemployment_Rate_pct,5.96
2018-08-01,South Atlanta,Unemployment_Rate_pct,5.95
2018-09-01,South Atlanta,Unemployment_Rate_pct,5.93
2018-10-01,South Atlanta,Unemployment_Rate_pct,5.94
2018-11-01,South Atlanta,Unemployment_Rate_pct,5.98
2018-12-01,South Atlanta,Unemployment_Rate_pct,5.96
2019-01-01,South Atlanta,Unemployment_Rate_pct,5.9
2019-02-01,South Atlanta,Unemployment_Rate_pct,5.9
2019-03-01,South Atlanta,Unemployment_Rate_pct,5.93
2019-04-01,South Atlanta,Unemployment_Rate_pct,5.91
2019-05-01,South Atlanta,Unemployment_Rate_pct,5.88
2019-06-01,South Atlanta,Unemployment_Rate_pct,5.86
2019-07-01,South Atlanta,Unemployment_Rate_pct,5.87
2019-08-01,South Atlanta,Unemployment_Rate_pct,5.85
2019-09-01,South Atlanta,Unemployment_Rate_pct,5.85
2019-10-01,South Atlanta,Unemployment_Rate_pct,5.84
2019-11-01,South Atlanta,Unemployment_Rate_pct,5.83
2019-12-01,South Atlanta,Unemployment_Rate_pct,5.84
2020-01-01,South Atlanta,Unemployment_Rate_pct,5.81
2020-02-01,South Atlanta,Unemployment_Rate_pct,5.79
2020-03-01,South Atlanta,Unemployment_Rate_pct,5.8
2020-04-01,South Atlanta,Unemployment_Rate_pct,5.77
2020-05-01,South Atlanta,Unemployment_Rate_pct,5.74
2020-06-01,South Atlanta,Unemployment_Rate_pct,5.7
2020-07-01,South Atlanta,Unemployment_Rate_pct,5.71
2020-08-01,South Atlanta,Unemployment_Rate_pct,5.7
2020-09-01,South Atlanta,Unemployment_Rate_pct,5.65
2020-10-01,South Atlanta,Unemployment_Rate_pct,5.66
2020-11-01,South Atlanta,Unemployment_Rate_pct,5.64
2020-12-01,South Atlanta,Unemployment_Rate_pct,5.61
2021-01-01,South Atlanta,Unemployment_Rate_pct,5.59
2021-02-01,South Atlanta,Unemployment_Rate_pct,5.62
2021-03-01,South Atlanta,Unemployment_Rate_pct,5.6
2021-04-01,South Atlanta,Unemployment_Rate_pct,5.61
2021-05-01,South Atlanta,Unemployment_Rate_pct,5.61
2021-06-01,South Atlanta,Unemployment_Rate_pct,5.62
2021-07-01,South Atlanta,Unemployment_Rate_pct,5.64
2021-08-01,South Atlanta,Unemployment_Rate_pct,5.61
2021-09-01,South Atlanta,Unemployment_Rate_pct,5.57
2021-10-01,South Atlanta,Unemployment_Rate_pct,5.54
2021-11-01,South Atlanta,Unemployment_Rate_pct,5.52
2021-12-01,South Atlanta,Unemployment_Rate_pct,5.49
2022-01-01,South Atlanta,Unemployment_Rate_pct,5.48
2022-02-01,South Atlanta,Unemployment_Rate_pct,5.48
2022-03-01,South Atlanta,Unemployment_Rate_pct,5.49
2022-04-01,South Atlanta,Unemployment_Rate_pct,5.49
2022-05-01,South Atlanta,Unemployment_Rate_pct,5.47
2022-06-01,South Atlanta,Unemployment_Rate_pct,5.47
2022-07-01,South Atlanta,Unemployment_Rate_pct,5.43
2022-08-01,South Atlanta,Unemployment_Rate_pct,5.42
2022-09-01,South Atlanta,Unemployment_Rate_pct,5.42
2022-10-01,South Atlanta,Unemployment_Rate_pct,5.42
2022-11-01,South Atlanta,Unemployment_Rate_pct,5.42
2022-12-01,South Atlanta,Unemployment_Rate_pct,5.39
2023-01-01,South Atlanta,Unemployment_Rate_pct,5.41
2023-02-01,South Atlanta,Unemployment_Rate_pct,5.45
2023-03-01,South Atlanta,Unemployment_Rate_pct,5.4
2023-04-01,South Atlanta,Unemployment_Rate_pct,5.36
2023-05-01,South Atlanta,Unemployment_Rate_pct,5.35
2023-06-01,South Atlanta,Unemployment_Rate_pct,5.33
2023-07-01,South Atlanta,Unemployment_Rate_pct,5.37
2023-08-01,South Atlanta,Unemployment_Rate_pct,5.36
2023-09-01,South Atlanta,Unemployment_Rate_pct,5.39
2023-10-01,South Atlanta,Unemployment_Rate_pct,5.33
2023-11-01,South Atlanta,Unemployment_Rate_pct,5.34
2023-12-01,South Atlanta,Unemployment_Rate_pct,5.31
2024-01-01,South Atlanta,Unemployment_Rate_pct,5.28
2024-02-01,South Atlanta,Unemployment_Rate_pct,5.27
2024-03-01,South Atlanta,Unemployment_Rate_pct,5.22
2024-04-01,South Atlanta,Unemployment_Rate_pct,5.22
2024-05-01,South Atlanta,Unemployment_Rate_pct,5.22
2024-06-01,South Atlanta,Unemployment_Rate_pct,5.21
2024-07-01,South Atlanta,Unemployment_Rate_pct,5.23
2024-08-01,South Atlanta,Unemployment_Rate_pct,5.25
2024-09-01,South Atlanta,Unemployment_Rate_pct,5.24
2024-10-01,South Atlanta,Unemployment_Rate_pct,5.24
2024-11-01,South Atlanta,Unemployment_Rate_pct,5.24
2024-12-01,South Atlanta,Unemployment_Rate_pct,5.23
2025-01-01,South Atlanta,Unemployment_Rate_pct,5.23
2025-02-01,South Atlanta,Unemployment_Rate_pct,5.26
2025-03-01,South Atlanta,Unemployment_Rate_pct,5.24
2025-04-01,South Atlanta,Unemployment_Rate_pct,5.2
2025-05-01,South Atlanta,Unemployment_Rate_pct,5.17
2025-06-01,South Atlanta,Unemployment_Rate_pct,5.18
2025-07-01,South Atlanta,Unemployment_Rate_pct,5.17
2025-08-01,South Atlanta,Unemployment_Rate_pct,5.15
2018-01-01,South Atlanta,Median_Household_Income_USD,57635.85
2018-02-01,South Atlanta,Median_Household_Income_USD,57656.81
2018-03-01,South Atlanta,Median_Household_Income_USD,57684.12
2018-04-01,South Atlanta,Median_Household_Income_USD,57706.35
2018-05-01,South Atlanta,Median_Household_Income_USD,57720.19
2018-06-01,South Atlanta,Median_Household_Income_USD,57740.03
2018-07-01,South Atlanta,Median_Household_Income_USD,57759.78
2018-08-01,South Atlanta,Median_Household_Income_USD,57780.27
2018-09-01,South Atlanta,Median_Household_Income_USD,57780.14
2018-10-01,South Atlanta,Median_Household_Income_USD,57800.74
2018-11-01,South Atlanta,Median_Household_Income_USD,57811.77
